player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,name_full
150040,H M,Tilden,U,,USA,,,H M Tilden
150041,R M,Brookfield,U,,USA,,,R M Brookfield
150042,R E,Foster,U,,USA,,,R E Foster
150043,K C,Kennedy,U,,USA,,,K C Kennedy
150044,H J,Lawrence Jr,U,,USA,,,H J Lawrence Jr
150045,W B,Harper,U,,USA,,,W B Harper
150046,L B,Brown,U,,USA,,,L B Brown
150047,E M,Cheston,U,,USA,,,E M Cheston
150048,N W,Swayne,U,,USA,,,N W Swayne
150049,J F,Jefferies,U,,USA,,,J F Jefferies
150050,G H,Potter,U,,USA,,,G H Potter
150051,J S,Disston Jr,U,,USA,,,J S Disston Jr
150052,E,Oakley,U,,USA,,,E Oakley
150053,H B,Endicott,U,,USA,,,H B Endicott
150054,R H,Hervey,U,,USA,,,R H Hervey
150055,H R,Nielson,U,,USA,,,H R Nielson
150056,W L,Irish,U,,USA,,,W L Irish
150057,L C,Wistar,U,,USA,,,L C Wistar
150058,F H,Gibbs,U,,USA,,,F H Gibbs
150059,Middleton,Decamp,U,,USA,,,Middleton Decamp
150060,Howard,Cordes,U,,USA,,,Howard Cordes
150061,Matson,Tobin,U,,USA,,,Matson Tobin
150062,Elliott,Palmer,U,,USA,,,Elliott Palmer
150063,Fred,Schaefer,U,,USA,,,Fred Schaefer
150064,Albert,Fishburn,U,,USA,,,Albert Fishburn
150065,Frank,Sage,U,,USA,,,Frank Sage
150066,Clark,Wilby,U,,USA,,,Clark Wilby
150067,J C,Grunkemeyer,U,,USA,,,J C Grunkemeyer
150068,A T,Redway,U,,USA,,,A T Redway
150069,N W,Kirkpatrick,U,,USA,,,N W Kirkpatrick
150070,Walter,Koehler,U,,USA,,,Walter Koehler
150071,Harold,Leblond,U,,USA,,,Harold Leblond
150072,O W,Sharman,U,,USA,,,O W Sharman
150073,E G,Vordenberg,U,,USA,,,E G Vordenberg
150074,Rowland,Mckee,U,,USA,,,Rowland Mckee
150075,W L,Furste,U,,USA,,,W L Furste
150076,Dan,Forchheimer,U,,USA,,,Dan Forchheimer
150077,Frank,Clarke,U,,USA,,,Frank Clarke
150078,Harry,Koch,U,,USA,,,Harry Koch
150079,Vaughn,Montgomery,U,,USA,,,Vaughn Montgomery
150080,Charles,Wente,U,,USA,,,Charles Wente
150081,Arthur,Scribner,U,,USA,,,Arthur Scribner
150082,E N,Wirthlin,U,,USA,,,E N Wirthlin
150083,Ray,Redmond,U,,USA,,,Ray Redmond
150084,Ralph,Jones,U,,USA,,,Ralph Jones
150085,L B,Blakemore,U,,USA,,,L B Blakemore
150086,G A,Hoag,U,,USA,,,G A Hoag
150087,Henry,Adler,U,,USA,,,Henry Adler
150088,C,Dinwiddie,U,,USA,,,C Dinwiddie
150089,Dr,Ritchey,U,,USA,,,Dr Ritchey
150090,Walter,Mason,U,,USA,,,Walter Mason
150091,L,Allderdice,U,,USA,,,L Allderdice
150092,Wallace,Cook,U,,USA,,,Wallace Cook
150093,Charles,Farber,U,,USA,,,Charles Farber
150094,Robert,Black,U,,USA,,,Robert Black
150095,R R,Dickey,U,,USA,,,R R Dickey
150096,W H,Hopple,U,,USA,,,W H Hopple
150097,George,Baily,U,,USA,,,George Baily
150098,Otto,Krusling,U,,USA,,,Otto Krusling
150099,Joseph,Lee,U,,USA,,,Joseph Lee
150100,Jerome,White,U,,USA,,,Jerome White
150101,A F,Zimmerman,U,,USA,,,A F Zimmerman
150102,Cyrus,Fitton,U,,USA,,,Cyrus Fitton
150103,H T,Emerson,U,,USA,,,H T Emerson
150104,Frank,Cornell,U,,USA,,,Frank Cornell
150105,Ralph,Kruse,U,,USA,,,Ralph Kruse
150106,Fred,Fabel,U,,USA,,,Fred Fabel
150107,B C,Decamp,U,,USA,,,B C Decamp
150108,Allen,Andrews Jr,U,,USA,,,Allen Andrews Jr
150109,G E,Small,U,,USA,,,G E Small
150110,Charles,Mcgowan,U,,USA,,,Charles Mcgowan
150111,Wood,Keen,U,,USA,,,Wood Keen
150112,D W,Rogers,U,,USA,,,D W Rogers
150113,Larz,Anderson,U,,USA,,,Larz Anderson
150114,Ralph,Grossman,U,,USA,,,Ralph Grossman
150115,Frederick,Burns,U,,USA,,,Frederick Burns
150116,Paul,Vorheis,U,,USA,,,Paul Vorheis
150117,E D,Allgaier,U,,USA,,,E D Allgaier
150118,D,Dickinson Jr,U,,USA,,,D Dickinson Jr
150119,R,Lowry,U,,USA,,,R Lowry
150120,H,Grimstead,U,,USA,,,H Grimstead
150121,Nat,Browne,U,,USA,,,Nat Browne
150122,Wentworth,Baker,U,,USA,,,Wentworth Baker
150123,M,Lowry,U,,USA,,,M Lowry
150124,Henry,Beckett,U,,USA,,,Henry Beckett
150125,T W,Stephens,U,,USA,,,T W Stephens
150126,George,Blanchard,U,,USA,,,George Blanchard
150127,William,Smith,U,,USA,,,William Smith
150128,,Jones,U,,USA,,,
150129,,Cushing,U,,USA,,,
150130,P,Porter,U,,USA,,,P Porter
150131,,Oehmig,U,,USA,,,
150132,Mearick,Phelps,U,,USA,,,Mearick Phelps
150133,Shelton,Arterburn,U,,USA,,,Shelton Arterburn
150134,,Mitchell,U,,USA,,,
150135,,Wayne,U,,USA,,,
150136,,Thomas,U,,USA,,,
150137,,Vaughn,U,,USA,,,
150138,Jack,Cannon,U,,USA,,,Jack Cannon
150139,,Roche,U,,USA,,,
150140,,Gores,U,,USA,,,
150141,Leslie,Robinson,U,,USA,,,Leslie Robinson
150142,Julio,Steinacher,U,,USA,,,Julio Steinacher
150143,C F,Watson Jr,U,,USA,,,C F Watson Jr
150144,R L,Treanor,U,,USA,,,R L Treanor
150145,V C,Arguimbeau,U,,USA,,,V C Arguimbeau
150146,J T,Harrison,U,,USA,,,J T Harrison
150147,William,Bottsford,U,,USA,,,William Bottsford
150148,J S,Myrick,U,,USA,,,J S Myrick
150149,Merle,Johnson,U,,USA,,,Merle Johnson
150150,George,Walker,U,,USA,,,George Walker
150151,I,Weinstein,U,,USA,,,I Weinstein
150152,G G,Moore Jr,U,,USA,,,G G Moore Jr
150153,Mat,Taylor,U,,USA,,,Mat Taylor
150154,C,Roome,U,,USA,,,C Roome
150155,Lincoln,Barker,U,,USA,,,Lincoln Barker
150156,Remsen,Schenck,U,,USA,,,Remsen Schenck
150157,Harry,Steinkamp,U,,USA,,,Harry Steinkamp
150158,Paul,Goold,U,,USA,,,Paul Goold
150159,G W,Travel,U,,USA,,,G W Travel
150160,C A,Sparks,U,,USA,,,C A Sparks
150161,G L,Robinson,U,,USA,,,G L Robinson
150162,Howard,Plummer,U,,USA,,,Howard Plummer
150163,A C,Postley,U,,USA,,,A C Postley
150164,A H,Murphy,U,,USA,,,A H Murphy
150165,Lewis,Rogers,U,,USA,,,Lewis Rogers
150166,R K,Tomlin Jr,U,,USA,,,R K Tomlin Jr
150167,Gustav,Grenz,U,,USA,,,Gustav Grenz
150168,R F,Putnam,U,,USA,,,R F Putnam
150169,L M,Banks,U,,USA,,,L M Banks
150170,A M,Hyde,U,,USA,,,A M Hyde
150171,H W,Robinson,U,,USA,,,H W Robinson
150172,C M,Amerman,U,,USA,,,C M Amerman
150173,Hugh,Fleming,U,,USA,,,Hugh Fleming
150174,A,Baltzly,U,,USA,,,A Baltzly
150175,L H,Martin,U,,USA,,,L H Martin
150176,F P,Magoun,U,,USA,,,F P Magoun
150177,Robert,Brown,U,,USA,,,Robert Brown
150178,A W,Blakemore,U,,USA,,,A W Blakemore
150179,Henry,Koch,U,,USA,,,Henry Koch
150180,W C,Codman Jr,U,,USA,,,W C Codman Jr
150181,D L,Pickman Jr,U,,USA,,,D L Pickman Jr
150182,H A,Lawton,U,,USA,,,H A Lawton
150183,H H,Whitman,U,,USA,,,H H Whitman
150184,C B,Wilbar,U,,USA,,,C B Wilbar
150185,Harold,Holmes,U,,USA,,,Harold Holmes
150186,W L,Jennings,U,,USA,,,W L Jennings
150187,W H,Abbot,U,,USA,,,W H Abbot
150188,D S,Niles,U,,USA,,,D S Niles
150189,J,Wheelwright,U,,USA,,,J Wheelwright
150190,G T,Putnam,U,,USA,,,G T Putnam
150191,N W,Cabot,U,,USA,,,N W Cabot
150192,B S,Blake,U,,USA,,,B S Blake
150193,Charles,Gaut,U,,USA,,,Charles Gaut
150194,L J,Washburn,U,,USA,,,L J Washburn
150195,W A,King,U,,USA,,,W A King
150196,J E,Ricker Jr,U,,USA,,,J E Ricker Jr
150197,S C,Hancock,U,,USA,,,S C Hancock
150198,D,Robertson,U,,USA,,,D Robertson
150199,S H,Logan,U,,USA,,,S H Logan
150200,L K,Neeves,U,,USA,,,L K Neeves
150201,John,Hamlin,U,,USA,,,John Hamlin
150202,R Bland,Logan,U,,USA,,,R Bland Logan
150203,W J,Hoppe,U,,USA,,,W J Hoppe
150204,J A,Krough,U,,USA,,,J A Krough
150205,G P,Crandall,U,,USA,,,G P Crandall
150206,T E,Loehr,U,,USA,,,T E Loehr
150207,Joseph,Belden,U,,USA,,,Joseph Belden
150208,A T,Tuttle,U,,USA,,,A T Tuttle
150209,J M,Elliott,U,,USA,,,J M Elliott
150210,Alex,Squair,U,,USA,,,Alex Squair
150211,F C,Bailey,U,,USA,,,F C Bailey
150212,C C,Adsit Jr,U,,USA,,,C C Adsit Jr
150213,W G,Jackman,U,,USA,,,W G Jackman
150214,Walter,Wing,U,,USA,,,Walter Wing
150215,H F,Ferry,U,,USA,,,H F Ferry
150216,H,Mikani,U,,USA,,,H Mikani
150217,Carl,Mueller,U,,USA,,,Carl Mueller
150218,Fred,Atkinson Jr,U,,USA,,,Fred Atkinson Jr
150219,Preston,Boyden,U,,USA,,,Preston Boyden
150220,L F,Pape,U,,USA,,,L F Pape
150221,Albert,Lindauer,U,,USA,,,Albert Lindauer
150222,H,Purdy,U,,USA,,,H Purdy
150223,E G,Mckay,U,,USA,,,E G Mckay
150224,L P,Brintnall,U,,USA,,,L P Brintnall
150225,W C,Rogers,U,,USA,,,W C Rogers
150226,W C,Hubbard,U,,USA,,,W C Hubbard
150227,R L,Van Arsdale,U,,USA,,,R L Van Arsdale
150228,H W,Durall,U,,USA,,,H W Durall
150229,E H,De Bronhart,U,,USA,,,E H De Bronhart
150230,Gren,Gooder,U,,USA,,,Gren Gooder
150231,Donald,Mclaury,U,,USA,,,Donald Mclaury
150232,W D,Davis,U,,USA,,,W D Davis
150233,L K,Callahan,U,,USA,,,L K Callahan
150234,J A,Stevenson,U,,USA,,,J A Stevenson
150235,F T,Obrien,U,,USA,,,F T Obrien
150236,R N,Hamilton,U,,USA,,,R N Hamilton
150237,Robert,Barton,U,,USA,,,Robert Barton
150238,T C,Tarrant,U,,USA,,,T C Tarrant
150239,A,Hazelhurst Jr,U,,USA,,,A Hazelhurst Jr
150240,J L,Moss Jr,U,,USA,,,J L Moss Jr
150241,W A,Futterer,U,,USA,,,W A Futterer
150242,W W,Springer,U,,USA,,,W W Springer
150243,W P,Martin Jr,U,,USA,,,W P Martin Jr
150244,M A,James,U,,USA,,,M A James
150245,D F,Wiley,U,,USA,,,D F Wiley
150246,W S,Miller,U,,USA,,,W S Miller
150247,H M,Hess,U,,USA,,,H M Hess
150248,R H,Wilmer,U,,USA,,,R H Wilmer
150249,E,Weber,U,,USA,,,E Weber
150250,Henry,Roeder,U,,USA,,,Henry Roeder
150251,G A,Neeves,U,,USA,,,G A Neeves
150252,J C,Neely Jr,U,,USA,,,J C Neely Jr
150253,W D,Washburn,U,,USA,,,W D Washburn
150254,James,Forstall,U,,USA,,,James Forstall
150255,Charles,Speice,U,,USA,,,Charles Speice
150256,J H,Chandler,U,,USA,,,J H Chandler
150257,F M,Fargo,U,,USA,,,F M Fargo
150258,Heath,Byford,U,,USA,,,Heath Byford
150259,H E,James,U,,USA,,,H E James
150260,A L,Green Jr,U,,USA,,,A L Green Jr
150261,F,Youngs,U,,USA,,,F Youngs
150262,J J,Charles,U,,USA,,,J J Charles
150263,T Y,Smith,U,,USA,,,T Y Smith
150264,F S,Weadley,U,,USA,,,F S Weadley
150265,G W,Fargo,U,,USA,,,G W Fargo
150266,E G,Knoche,U,,USA,,,E G Knoche
150267,F J,Rounds,U,,USA,,,F J Rounds
150268,S R,Howe,U,,USA,,,S R Howe
150269,W U,Knight,U,,USA,,,W U Knight
150270,J R,Mckay,U,,USA,,,J R Mckay
150271,W E,Blatherwick,U,,USA,,,W E Blatherwick
150272,H,Turvey,U,,USA,,,H Turvey
150273,H F,Mccormick Jr,U,,USA,,,H F Mccormick Jr
150274,Paul,Gardner,U,,USA,,,Paul Gardner
150275,E M,Knox,U,,USA,,,E M Knox
150276,H C,Gifford,U,,USA,,,H C Gifford
150277,Ernest,Mckay,U,,USA,,,Ernest Mckay
150278,Edwards,Smith,U,,USA,,,Edwards Smith
150279,A G,Stanton,U,,USA,,,A G Stanton
150280,Hence,Orme,U,,USA,,,Hence Orme
150281,A E,Rice,U,,USA,,,A E Rice
150282,H H,Rice,U,,USA,,,H H Rice
150283,Henry,Gross,U,,USA,,,Henry Gross
150284,R E,Conger,U,,USA,,,R E Conger
150285,C H,Collester,U,,USA,,,C H Collester
150286,H,Taylor,U,,USA,,,H Taylor
150287,James,Oneale Jr,U,,USA,,,James Oneale Jr
150288,Fritz,Guerin,U,,USA,,,Fritz Guerin
150289,Fred,Bass,U,,USA,,,Fred Bass
150290,Albert,Rosenberg,U,,USA,,,Albert Rosenberg
150291,Trever,Roberts,U,,USA,,,Trever Roberts
150292,Melvin,Rosenberg,U,,USA,,,Melvin Rosenberg
150293,,Curtis,U,,USA,,,
150294,E A,Reidel,U,,USA,,,E A Reidel
150295,R,Strong,U,,USA,,,R Strong
150296,Carl,Ramspeck,U,,USA,,,Carl Ramspeck
150297,W O,Westfeldt,U,,USA,,,W O Westfeldt
150298,H,Mccall,U,,USA,,,H Mccall
150299,George,Clarke,U,,USA,,,George Clarke
150300,W C,Alexander,U,,USA,,,W C Alexander
150301,J N,Mcconnell,U,,USA,,,J N Mcconnell
150302,H,Leverich,U,,USA,,,H Leverich
150303,E B,Benjamin,U,,USA,,,E B Benjamin
150304,Arthur,Waters,U,,USA,,,Arthur Waters
150305,Ernest,Eustin,U,,USA,,,Ernest Eustin
150306,A,Wardle,U,,USA,,,A Wardle
150307,William,Henderson,U,,USA,,,William Henderson
150308,L,Bruns,U,,USA,,,L Bruns
150309,Edgar,Morris,U,,USA,,,Edgar Morris
150310,Jack,Howard,U,,USA,,,Jack Howard
150311,Leon,Clay,U,,USA,,,Leon Clay
150312,R B,Mayfield,U,,USA,,,R B Mayfield
150313,L K,Williams,U,,USA,,,L K Williams
150314,R C,Lloyd,U,,USA,,,R C Lloyd
150315,Henry,Waters,U,,USA,,,Henry Waters
150316,Eston,Mansfield,U,,USA,,,Eston Mansfield
150317,Tom,Holland,U,,USA,,,Tom Holland
150318,C B,Maginnis,U,,USA,,,C B Maginnis
150319,H J,Werbe,U,,USA,,,H J Werbe
150320,J P,Hudson,U,,USA,,,J P Hudson
150321,C Y,Smith,U,,USA,,,C Y Smith
150322,George,Williams,U,,USA,,,George Williams
150323,J K,Orr,U,,USA,,,J K Orr
150324,A I,Leverich,U,,USA,,,A I Leverich
150325,Frank,Dameron,U,,USA,,,Frank Dameron
150326,H M,Sanders,U,,USA,,,H M Sanders
150327,A P,Howard,U,,USA,,,A P Howard
150328,L,Clarke,U,,USA,,,L Clarke
150329,Basil,Thompson,U,,USA,,,Basil Thompson
150330,W,Watters,U,,USA,,,W Watters
150331,G R,Westfeldt,U,,USA,,,G R Westfeldt
150332,S,Feibleman,U,,USA,,,S Feibleman
150333,W B,Grant,U,,USA,,,W B Grant
150334,A,Grima,U,,USA,,,A Grima
150335,E D,Brown,U,,USA,,,E D Brown
150336,,Dwyer,U,,USA,,,
150337,,Stouse,U,,USA,,,
150338,,Wood,U,,USA,,,
150339,Lawrence,Woodbury,U,,USA,,,Lawrence Woodbury
150340,H P,Banks,U,,USA,,,H P Banks
150341,J P,Walden,U,,USA,,,J P Walden
150342,E T,Doyle,U,,USA,,,E T Doyle
150343,,Rhodes,U,,USA,,,
150344,C F,Read,U,,USA,,,C F Read
150345,G W,Gilmore,U,,USA,,,G W Gilmore
150346,P,Abry,U,,USA,,,P Abry
150347,R S,Stoddard,U,,USA,,,R S Stoddard
150348,S E,Manchee,U,,USA,,,S E Manchee
150349,Henry,Balch,U,,USA,,,Henry Balch
150350,Karl,Koeniger,U,,USA,,,Karl Koeniger
150351,Howard,Rand,U,,USA,,,Howard Rand
150352,R S,Bennet,U,,USA,,,R S Bennet
150353,R,Booraem,U,,USA,,,R Booraem
150354,C,Cummings,U,,USA,,,C Cummings
150355,C F,Rhodes,U,,USA,,,C F Rhodes
150356,F S,Marden Jr,U,,USA,,,F S Marden Jr
150357,P,Chew,U,,USA,,,P Chew
150358,A M,Rend,U,,USA,,,A M Rend
150359,P C,Wettlaufer,U,,USA,,,P C Wettlaufer
150360,T F,Cooke,U,,USA,,,T F Cooke
150361,F F,Cooke,U,,USA,,,F F Cooke
150362,A C,Bragaw,U,,USA,,,A C Bragaw
150363,D K,Mackay,U,,USA,,,D K Mackay
150364,H,Bourne,U,,USA,,,H Bourne
150365,C,Van Deventer,U,,USA,,,C Van Deventer
150366,P H,Kissel Jr,U,,USA,,,P H Kissel Jr
150367,,Johnson,U,,USA,,,
150368,F P,Stickney,U,,USA,,,F P Stickney
150369,T C,Corwin,U,,USA,,,T C Corwin
150370,Roy,Pier,U,,USA,,,Roy Pier
150371,J A,Hill,U,,USA,,,J A Hill
150372,S,Porter,U,,USA,,,S Porter
150373,Carlton,Schafer,U,,USA,,,Carlton Schafer
150374,Hans,Rothschild,U,,USA,,,Hans Rothschild
150375,E A,Gunther,U,,USA,,,E A Gunther
150376,K J,Herbert,U,,USA,,,K J Herbert
150377,T F,Walsh,U,,USA,,,T F Walsh
150378,R L,Von Bernuth,U,,USA,,,R L Von Bernuth
150379,F B,Washburn,U,,USA,,,F B Washburn
150380,S P,Breck,U,,USA,,,S P Breck
150381,Lewis,Morris,U,,USA,,,Lewis Morris
150382,T O,Gavett,U,,USA,,,T O Gavett
150383,R,Ogorman Jr,U,,USA,,,R Ogorman Jr
150384,George,Bodman,U,,USA,,,George Bodman
150385,George,Aranyi,U,,USA,,,George Aranyi
150386,F,Hardcastle Jr,U,,USA,,,F Hardcastle Jr
150387,R H,Boggs,U,,USA,,,R H Boggs
150388,J H A,Williams,U,,USA,,,J H A Williams
150389,G A,Gordon,U,,USA,,,G A Gordon
150390,L A,Coffin,U,,USA,,,L A Coffin
150391,H J,Henry,U,,USA,,,H J Henry
150392,H,Glazebrook,U,,USA,,,H Glazebrook
150393,H S,Mellick,U,,USA,,,H S Mellick
150394,Hans,Minkus,U,,USA,,,Hans Minkus
150395,B J,Baldwin,U,,USA,,,B J Baldwin
150396,Herbert,Hahn,U,,USA,,,Herbert Hahn
150397,J J,Sinnott,U,,USA,,,J J Sinnott
150398,Dimon,Roberts,U,,USA,,,Dimon Roberts
150399,,Layman,U,,USA,,,
150400,R,Wilson,U,,USA,,,R Wilson
150401,H,Lyte,U,,USA,,,H Lyte
150402,Thomas,Hendricks,U,,USA,,,Thomas Hendricks
150403,M,Woods,U,,USA,,,M Woods
150404,,Eckhouse,U,,USA,,,
150405,M,Tennant,U,,USA,,,M Tennant
150406,,Rogers,U,,USA,,,
150407,,Mckay,U,,USA,,,
150408,,Coffin,U,,USA,,,
150409,F,Gignilliat,U,,USA,,,F Gignilliat
150410,H,Shepard,U,,USA,,,H Shepard
150411,D,Woods,U,,USA,,,D Woods
150412,Frank,Techentine,U,,USA,,,Frank Techentine
150413,H,Simmons,U,,USA,,,H Simmons
150414,,Walker,U,,USA,,,
150415,I,Hare,U,,USA,,,I Hare
150416,,Buschman,U,,USA,,,
150417,W,Kegley,U,,USA,,,W Kegley
150418,Dr,Hadley,U,,USA,,,Dr Hadley
150419,,Appell,U,,USA,,,
150420,William,Gavin,U,,USA,,,William Gavin
150421,,Dorry,U,,USA,,,
150422,,Mcnagney,U,,USA,,,
150423,,Worley,U,,USA,,,
150424,,Brodix,U,,USA,,,
150425,J,Coons,U,,USA,,,J Coons
150426,C,Humes,U,,USA,,,C Humes
150427,W,Loughmiller,U,,USA,,,W Loughmiller
150428,,Troemel,U,,USA,,,
150429,,Wortman,U,,USA,,,
150430,,Hibben,U,,USA,,,
150431,Charles,Benton,U,,USA,,,Charles Benton
150432,,Werkel,U,,USA,,,
150433,Joseph,Replogle,U,,USA,,,Joseph Replogle
150434,Thornton,Pray,U,,USA,,,Thornton Pray
150435,C J,Burgwin,U,,USA,,,C J Burgwin
150436,C R,Stewart,U,,USA,,,C R Stewart
150437,L,Shumway,U,,USA,,,L Shumway
150438,,Turner,U,,USA,,,
150439,C F,Cutler,U,,USA,,,C F Cutler
150440,,Webber,U,,USA,,,
150441,E S,Edsall,U,,USA,,,E S Edsall
150442,,Woodbridge,U,,USA,,,
150443,,Van Steenberg,U,,USA,,,
150444,,Burrett,U,,USA,,,
150445,J T,Rowell,U,,USA,,,J T Rowell
150446,,Larrabee,U,,USA,,,
150447,Junius,Richards,U,,USA,,,Junius Richards
150448,S S,Marden Jr,U,,USA,,,S S Marden Jr
150449,William,Coleman,U,,USA,,,William Coleman
150450,Wallace,Knapp,U,,USA,,,Wallace Knapp
150451,S,Wainwright Jr,U,,USA,,,S Wainwright Jr
150452,R B,Swain,U,,USA,,,R B Swain
150453,Stanley,Mortimer,U,,USA,,,Stanley Mortimer
150454,H W,Slocum,U,,USA,,,H W Slocum
150455,Hewitt,Morgan,U,,USA,,,Hewitt Morgan
150456,W B K,Emerson,U,,USA,,,W B K Emerson
150457,L G,Norris,U,,USA,,,L G Norris
150458,Howard,Homans,U,,USA,,,Howard Homans
150459,John,Monroe,U,,USA,,,John Monroe
150460,C J,Coulter,U,,USA,,,C J Coulter
150461,J G K,Lawrence,U,,USA,,,J G K Lawrence
150462,H H,Stebbins Jr,U,,USA,,,H H Stebbins Jr
150463,E A,Leroy Jr,U,,USA,,,E A Leroy Jr
150464,E P,Maynard Jr,U,,USA,,,E P Maynard Jr
150465,E W,Smith Jr,U,,USA,,,E W Smith Jr
150466,Louis,Irving,U,,USA,,,Louis Irving
150467,Mckim,Miller,U,,USA,,,Mckim Miller
150468,Malcolm,Dewitt,U,,USA,,,Malcolm Dewitt
150469,R D,Wrenn,U,,USA,,,R D Wrenn
150470,A H,Merrill,U,,USA,,,A H Merrill
150471,H M,Wells,U,,USA,,,H M Wells
150472,S P,Dodge,U,,USA,,,S P Dodge
150473,R H,Cole,U,,USA,,,R H Cole
150474,R F,Walker,U,,USA,,,R F Walker
150475,G C,Burgwin,U,,USA,,,G C Burgwin
150476,Franklin,Allen,U,,USA,,,Franklin Allen
150477,Paul,Donchian,U,,USA,,,Paul Donchian
150478,A L,Bartlett,U,,USA,,,A L Bartlett
150479,W S,Kenyon,U,,USA,,,W S Kenyon
150480,E M,Hayden,U,,USA,,,E M Hayden
150481,T E,Hapgood,U,,USA,,,T E Hapgood
150482,Theodore,Lightner,U,,USA,,,Theodore Lightner
150483,H H,Hyde,U,,USA,,,H H Hyde
150484,R H,Batchelder,U,,USA,,,R H Batchelder
150485,B C,Hyde,U,,USA,,,B C Hyde
150486,P,Kyger,U,,USA,,,P Kyger
150487,H,Moore,U,,USA,,,H Moore
150488,L V,Guild,U,,USA,,,L V Guild
150489,H,Kennally,U,,USA,,,H Kennally
150490,F,Howard,U,,USA,,,F Howard
150491,A,Poteet,U,,USA,,,A Poteet
150492,A,Egbert,U,,USA,,,A Egbert
150493,G,Grubb,U,,USA,,,G Grubb
150494,B,Morleym,U,,USA,,,B Morleym
150495,E W,Clausen,U,,USA,,,E W Clausen
150496,P M,Masters,U,,USA,,,P M Masters
150497,H,Martin,U,,USA,,,H Martin
150498,H,Love,U,,USA,,,H Love
150499,A,Van Reppert,U,,USA,,,A Van Reppert
150500,G,Price,U,,USA,,,G Price
150501,C S,Parker,U,,USA,,,C S Parker
150502,Dix,Teachenor,U,,USA,,,Dix Teachenor
150503,F,Mccune,U,,USA,,,F Mccune
150504,O F,Dubach,U,,USA,,,O F Dubach
150505,Q,Hoye,U,,USA,,,Q Hoye
150506,Arthur,Seddon,U,,USA,,,Arthur Seddon
150507,F E,Wilhelm,U,,USA,,,F E Wilhelm
150508,L,Fletcher,U,,USA,,,L Fletcher
150509,W W,Cloughley,U,,USA,,,W W Cloughley
150510,C,Mayer,U,,USA,,,C Mayer
150511,F,Brooker,U,,USA,,,F Brooker
150512,J S,Tritle,U,,USA,,,J S Tritle
150513,R R,Devasher,U,,USA,,,R R Devasher
150514,C H,Holcombe,U,,USA,,,C H Holcombe
150515,H,Gaudier,U,,USA,,,H Gaudier
150516,H L,Allen,U,,USA,,,H L Allen
150517,H,Bennett,U,,USA,,,H Bennett
150518,G,Parker,U,,USA,,,G Parker
150519,J H,Felt,U,,USA,,,J H Felt
150520,J W,Elwell,U,,USA,,,J W Elwell
150521,C W,Ogden,U,,USA,,,C W Ogden
150522,D,Sternberg,U,,USA,,,D Sternberg
150523,S,Roach,U,,USA,,,S Roach
150524,R A,Wester,U,,USA,,,R A Wester
150525,P,Enns,U,,USA,,,P Enns
150526,A,Mccoy,U,,USA,,,A Mccoy
150527,F B,Kyger,U,,USA,,,F B Kyger
150528,L,Green,U,,USA,,,L Green
150529,P B,Francis,U,,USA,,,P B Francis
150530,J,Barnby,U,,USA,,,J Barnby
150531,W S,Pettit,U,,USA,,,W S Pettit
150532,T B,Magill,U,,USA,,,T B Magill
150533,R S,Peer,U,,USA,,,R S Peer
150534,H,Austin,U,,USA,,,H Austin
150535,P W,Clark,U,,USA,,,P W Clark
150536,,Flynt,U,,USA,,,
150537,J W,Mclean,U,,USA,,,J W Mclean
150538,F G,Anderson,U,,USA,,,F G Anderson
150539,F J,Escheverra,U,,USA,,,F J Escheverra
150540,Charles,Wykes,U,,USA,,,Charles Wykes
150541,M,Cunningham,U,,USA,,,M Cunningham
150542,C M,Nankivel,U,,USA,,,C M Nankivel
150543,Lincoln,Reimer,U,,USA,,,Lincoln Reimer
150544,Paul,Treanor,U,,USA,,,Paul Treanor
150545,K,Mcvaugh,U,,USA,,,K Mcvaugh
150546,Marshall,Peabody,U,,USA,,,Marshall Peabody
150547,C G,Burroughs,U,,USA,,,C G Burroughs
150548,C,Ballin,U,,USA,,,C Ballin
150549,J B,Martin,U,,USA,,,J B Martin
150550,R,Rockwood,U,,USA,,,R Rockwood
150551,W K,Earle,U,,USA,,,W K Earle
150552,Joseph,Kerekas,U,,USA,,,Joseph Kerekas
150553,C A,Wayne,U,,USA,,,C A Wayne
150554,O,Perrin,U,,USA,,,O Perrin
150555,F M,Davis,U,,USA,,,F M Davis
150556,Warren,Kinney,U,,USA,,,Warren Kinney
150557,J W,Prentiss,U,,USA,,,J W Prentiss
150558,Carleton,Shaw,U,,USA,,,Carleton Shaw
150559,R E,Racey,U,,USA,,,R E Racey
150560,E C,Fitz,U,,USA,,,E C Fitz
150561,C R,Runyon,U,,USA,,,C R Runyon
150562,W W,Watson,U,,USA,,,W W Watson
150563,C R,Runyon Jr,U,,USA,,,C R Runyon Jr
150564,H W,Carhart,U,,USA,,,H W Carhart
150565,H E,Hoy,U,,USA,,,H E Hoy
150566,G S,Bryan,U,,USA,,,G S Bryan
150567,David,Wagstaff,U,,USA,,,David Wagstaff
150568,P H B,Frelinghuysen,U,,USA,,,P H B Frelinghuysen
150569,Osborne,Howes,U,,USA,,,Osborne Howes
150570,W M,Scudder,U,,USA,,,W M Scudder
150571,C N,Beard,U,,USA,,,C N Beard
150572,D,Gilpin,U,,USA,,,D Gilpin
150573,W A,Parker,U,,USA,,,W A Parker
150574,W,Magruder,U,,USA,,,W Magruder
